species_name,genome_file_name,cds_file_name,gff_file_name,original_name,ortho_file_name,cds_url,genome_url,proteome_url,gff_url,source
xylaria_curta,xylaria_curta_genomic.fna,xylaria_curta_cds_from_gff.fna,xylaria_curta.gff,xylaria_curta,xylaria_curta_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495235.1/download?include_annotation_type=CDS_FASTA"" --output xylaria_curta_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495235.1/download?include_annotation_type=GENOME_FASTA"" --output xylaria_curta_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495235.1/download?include_annotation_type=PROT_FASTA"" --output xylaria_curta_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495235.1/download?include_annotation_type=GENOME_GFF"" --output xylaria_curta_gff_download.zip",NCBI
xylaria_bambusicola,xylaria_bambusicola_genomic.fna,xylaria_bambusicola_cds_from_gff.fna,xylaria_bambusicola.gff,xylaria_bambusicola,xylaria_bambusicola_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022495145.1/download?include_annotation_type=CDS_FASTA"" --output xylaria_bambusicola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022495145.1/download?include_annotation_type=GENOME_FASTA"" --output xylaria_bambusicola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022495145.1/download?include_annotation_type=PROT_FASTA"" --output xylaria_bambusicola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022495145.1/download?include_annotation_type=GENOME_GFF"" --output xylaria_bambusicola_gff_download.zip",NCBI
xylaria_palmicola,xylaria_palmicola_genomic.fna,xylaria_palmicola_cds_from_gff.fna,xylaria_palmicola.gff,xylaria_palmicola,xylaria_palmicola_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022385595.1/download?include_annotation_type=CDS_FASTA"" --output xylaria_palmicola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022385595.1/download?include_annotation_type=GENOME_FASTA"" --output xylaria_palmicola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022385595.1/download?include_annotation_type=PROT_FASTA"" --output xylaria_palmicola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022385595.1/download?include_annotation_type=GENOME_GFF"" --output xylaria_palmicola_gff_download.zip",NCBI
xylaria_telfairii,xylaria_telfairii_genomic.fna,xylaria_telfairii_cds_from_gff.fna,xylaria_telfairii.gff,xylaria_telfairii,xylaria_telfairii_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495065.1/download?include_annotation_type=CDS_FASTA"" --output xylaria_telfairii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495065.1/download?include_annotation_type=GENOME_FASTA"" --output xylaria_telfairii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495065.1/download?include_annotation_type=PROT_FASTA"" --output xylaria_telfairii_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495065.1/download?include_annotation_type=GENOME_GFF"" --output xylaria_telfairii_gff_download.zip",NCBI
xylaria_acuta,xylaria_acuta_genomic.fna,xylaria_acuta_cds_from_gff.fna,xylaria_acuta.gff,xylaria_acuta,xylaria_acuta_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495125.1/download?include_annotation_type=CDS_FASTA"" --output xylaria_acuta_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495125.1/download?include_annotation_type=GENOME_FASTA"" --output xylaria_acuta_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495125.1/download?include_annotation_type=PROT_FASTA"" --output xylaria_acuta_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022495125.1/download?include_annotation_type=GENOME_GFF"" --output xylaria_acuta_gff_download.zip",NCBI
emericellopsis_cladophorae,emericellopsis_cladophorae_genomic.fna,emericellopsis_cladophorae_cds_from_gff.fna,emericellopsis_cladophorae.gff,emericellopsis_cladophorae,emericellopsis_cladophorae_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022114955.1/download?include_annotation_type=CDS_FASTA"" --output emericellopsis_cladophorae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022114955.1/download?include_annotation_type=GENOME_FASTA"" --output emericellopsis_cladophorae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022114955.1/download?include_annotation_type=PROT_FASTA"" --output emericellopsis_cladophorae_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_022114955.1/download?include_annotation_type=GENOME_GFF"" --output emericellopsis_cladophorae_gff_download.zip",NCBI
diaporthe_amygdali,diaporthe_amygdali_genomic.fna,diaporthe_amygdali_cds_from_gff.fna,diaporthe_amygdali.gff,diaporthe_amygdali,diaporthe_amygdali_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026229845.1/download?include_annotation_type=CDS_FASTA"" --output diaporthe_amygdali_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026229845.1/download?include_annotation_type=GENOME_FASTA"" --output diaporthe_amygdali_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026229845.1/download?include_annotation_type=PROT_FASTA"" --output diaporthe_amygdali_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_026229845.1/download?include_annotation_type=GENOME_GFF"" --output diaporthe_amygdali_gff_download.zip",NCBI
leptodontidium_sp,leptodontidium_sp_2_pmi_412_genomic.fna,leptodontidium_sp_2_pmi_412_cds_from_gff.fna,leptodontidium_sp_2_pmi_412.gff,leptodontidium_sp_2_pmi_412,leptodontidium_sp_2_pmi_412_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432625.1/download?include_annotation_type=CDS_FASTA"" --output leptodontidium_sp_2_pmi_412_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432625.1/download?include_annotation_type=GENOME_FASTA"" --output leptodontidium_sp_2_pmi_412_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432625.1/download?include_annotation_type=PROT_FASTA"" --output leptodontidium_sp_2_pmi_412_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432625.1/download?include_annotation_type=GENOME_GFF"" --output leptodontidium_sp_2_pmi_412_gff_download.zip",NCBI
coniochaeta_sp,coniochaeta_sp_pmi_546_genomic.fna,coniochaeta_sp_pmi_546_cds_from_gff.fna,coniochaeta_sp_pmi_546.gff,coniochaeta_sp_pmi_546,coniochaeta_sp_pmi_546_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432605.1/download?include_annotation_type=CDS_FASTA"" --output coniochaeta_sp_pmi_546_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432605.1/download?include_annotation_type=GENOME_FASTA"" --output coniochaeta_sp_pmi_546_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432605.1/download?include_annotation_type=PROT_FASTA"" --output coniochaeta_sp_pmi_546_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432605.1/download?include_annotation_type=GENOME_GFF"" --output coniochaeta_sp_pmi_546_gff_download.zip",NCBI
thozetella_sp,thozetella_sp_pmi_491_genomic.fna,thozetella_sp_pmi_491_cds_from_gff.fna,thozetella_sp_pmi_491.gff,thozetella_sp_pmi_491,thozetella_sp_pmi_491_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432635.1/download?include_annotation_type=CDS_FASTA"" --output thozetella_sp_pmi_491_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432635.1/download?include_annotation_type=GENOME_FASTA"" --output thozetella_sp_pmi_491_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432635.1/download?include_annotation_type=PROT_FASTA"" --output thozetella_sp_pmi_491_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021432635.1/download?include_annotation_type=GENOME_GFF"" --output thozetella_sp_pmi_491_gff_download.zip",NCBI
trichoderma_asperelloides,trichoderma_asperelloides_genomic.fna,trichoderma_asperelloides_cds_from_gff.fna,trichoderma_asperelloides.gff,trichoderma_asperelloides,trichoderma_asperelloides_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021066465.1/download?include_annotation_type=CDS_FASTA"" --output trichoderma_asperelloides_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021066465.1/download?include_annotation_type=GENOME_FASTA"" --output trichoderma_asperelloides_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021066465.1/download?include_annotation_type=PROT_FASTA"" --output trichoderma_asperelloides_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_021066465.1/download?include_annotation_type=GENOME_GFF"" --output trichoderma_asperelloides_gff_download.zip",NCBI
histoplasma_mississippiense,histoplasma_mississippiense_nom_inval__genomic.fna,histoplasma_mississippiense_nom_inval__cds_from_gff.fna,histoplasma_mississippiense_nom_inval_.gff,histoplasma_mississippiense_nom_inval_,histoplasma_mississippiense_nom_inval__cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149585.1/download?include_annotation_type=CDS_FASTA"" --output histoplasma_mississippiense_nom_inval__cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149585.1/download?include_annotation_type=GENOME_FASTA"" --output histoplasma_mississippiense_nom_inval__genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149585.1/download?include_annotation_type=PROT_FASTA"" --output histoplasma_mississippiense_nom_inval__prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149585.1/download?include_annotation_type=GENOME_GFF"" --output histoplasma_mississippiense_nom_inval__gff_download.zip",NCBI
clonostachys_rhizophaga,clonostachys_rhizophaga_genomic.fna,clonostachys_rhizophaga_cds_from_gff.fna,clonostachys_rhizophaga.gff,clonostachys_rhizophaga,clonostachys_rhizophaga_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902077795.2/download?include_annotation_type=CDS_FASTA"" --output clonostachys_rhizophaga_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902077795.2/download?include_annotation_type=GENOME_FASTA"" --output clonostachys_rhizophaga_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902077795.2/download?include_annotation_type=PROT_FASTA"" --output clonostachys_rhizophaga_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902077795.2/download?include_annotation_type=GENOME_GFF"" --output clonostachys_rhizophaga_gff_download.zip",NCBI
clonostachys_byssicola,clonostachys_byssicola_genomic.fna,clonostachys_byssicola_cds_from_gff.fna,clonostachys_byssicola.gff,clonostachys_byssicola,clonostachys_byssicola_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902006505.2/download?include_annotation_type=CDS_FASTA"" --output clonostachys_byssicola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902006505.2/download?include_annotation_type=GENOME_FASTA"" --output clonostachys_byssicola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902006505.2/download?include_annotation_type=PROT_FASTA"" --output clonostachys_byssicola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_902006505.2/download?include_annotation_type=GENOME_GFF"" --output clonostachys_byssicola_gff_download.zip",NCBI
metarhizium_humberi,metarhizium_humberi_genomic.fna,metarhizium_humberi_cds_from_gff.fna,metarhizium_humberi.gff,metarhizium_humberi,metarhizium_humberi_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020102295.1/download?include_annotation_type=CDS_FASTA"" --output metarhizium_humberi_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020102295.1/download?include_annotation_type=GENOME_FASTA"" --output metarhizium_humberi_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020102295.1/download?include_annotation_type=PROT_FASTA"" --output metarhizium_humberi_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020102295.1/download?include_annotation_type=GENOME_GFF"" --output metarhizium_humberi_gff_download.zip",NCBI
glutinoglossum_americanum,glutinoglossum_americanum_genomic.fna,glutinoglossum_americanum_cds_from_gff.fna,glutinoglossum_americanum.gff,glutinoglossum_americanum,glutinoglossum_americanum_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020080175.1/download?include_annotation_type=CDS_FASTA"" --output glutinoglossum_americanum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020080175.1/download?include_annotation_type=GENOME_FASTA"" --output glutinoglossum_americanum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020080175.1/download?include_annotation_type=PROT_FASTA"" --output glutinoglossum_americanum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020080175.1/download?include_annotation_type=GENOME_GFF"" --output glutinoglossum_americanum_gff_download.zip",NCBI
trichoderma_semiorbis,trichoderma_semiorbis_genomic.fna,trichoderma_semiorbis_cds_from_gff.fna,trichoderma_semiorbis.gff,trichoderma_semiorbis,trichoderma_semiorbis_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020045945.2/download?include_annotation_type=CDS_FASTA"" --output trichoderma_semiorbis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020045945.2/download?include_annotation_type=GENOME_FASTA"" --output trichoderma_semiorbis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020045945.2/download?include_annotation_type=PROT_FASTA"" --output trichoderma_semiorbis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_020045945.2/download?include_annotation_type=GENOME_GFF"" --output trichoderma_semiorbis_gff_download.zip",NCBI
amylocarpus_encephaloides,amylocarpus_encephaloides_genomic.fna,amylocarpus_encephaloides_cds_from_gff.fna,amylocarpus_encephaloides.gff,amylocarpus_encephaloides,amylocarpus_encephaloides_cds.fna,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019669835.1/download?include_annotation_type=CDS_FASTA"" --output amylocarpus_encephaloides_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019669835.1/download?include_annotation_type=GENOME_FASTA"" --output amylocarpus_encephaloides_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019669835.1/download?include_annotation_type=PROT_FASTA"" --output amylocarpus_encephaloides_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_019669835.1/download?include_annotation_type=GENOME_GFF"" --output amylocarpus_encephaloides_gff_download.zip",NCBI
