species_name,genome_file_name,cds_file_name,original_name,cds_url,genome_url,proteome_url,source
sclerotinia_sclerotiorum,sclerotinia_sclerotiorum_genomic.fna,sclerotinia_sclerotiorum_cds.fna,sclerotinia_sclerotiorum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146945.2/download?include_annotation_type=CDS_FASTA"" --output sclerotinia_sclerotiorum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146945.2/download?include_annotation_type=GENOME_FASTA"" --output sclerotinia_sclerotiorum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146945.2/download?include_annotation_type=PROT_FASTA"" --output sclerotinia_sclerotiorum_prot_download.zip",NCBI
schizosaccharomyces_japonicus,schizosaccharomyces_japonicus_genomic.fna,schizosaccharomyces_japonicus_cds.fna,schizosaccharomyces_japonicus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149845.2/download?include_annotation_type=CDS_FASTA"" --output schizosaccharomyces_japonicus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149845.2/download?include_annotation_type=GENOME_FASTA"" --output schizosaccharomyces_japonicus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149845.2/download?include_annotation_type=PROT_FASTA"" --output schizosaccharomyces_japonicus_prot_download.zip",NCBI
schizosaccharomyces_octosporus,schizosaccharomyces_octosporus_genomic.fna,schizosaccharomyces_octosporus_cds.fna,schizosaccharomyces_octosporus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000150505.1/download?include_annotation_type=CDS_FASTA"" --output schizosaccharomyces_octosporus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000150505.1/download?include_annotation_type=GENOME_FASTA"" --output schizosaccharomyces_octosporus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000150505.1/download?include_annotation_type=PROT_FASTA"" --output schizosaccharomyces_octosporus_prot_download.zip",NCBI
candida_dubliniensis,candida_dubliniensis_genomic.fna,candida_dubliniensis_cds.fna,candida_dubliniensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000026945.1/download?include_annotation_type=CDS_FASTA"" --output candida_dubliniensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000026945.1/download?include_annotation_type=GENOME_FASTA"" --output candida_dubliniensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000026945.1/download?include_annotation_type=PROT_FASTA"" --output candida_dubliniensis_prot_download.zip",NCBI
spizellomyces_punctatus,spizellomyces_punctatus_genomic.fna,spizellomyces_punctatus_cds.fna,spizellomyces_punctatus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000182565.1/download?include_annotation_type=CDS_FASTA"" --output spizellomyces_punctatus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000182565.1/download?include_annotation_type=GENOME_FASTA"" --output spizellomyces_punctatus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000182565.1/download?include_annotation_type=PROT_FASTA"" --output spizellomyces_punctatus_prot_download.zip",NCBI
scheffersomyces_stipitis,scheffersomyces_stipitis_genomic.fna,scheffersomyces_stipitis_cds.fna,scheffersomyces_stipitis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000209165.1/download?include_annotation_type=CDS_FASTA"" --output scheffersomyces_stipitis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000209165.1/download?include_annotation_type=GENOME_FASTA"" --output scheffersomyces_stipitis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000209165.1/download?include_annotation_type=PROT_FASTA"" --output scheffersomyces_stipitis_prot_download.zip",NCBI
paxillus_involutus,paxillus_involutus_genomic.fna,paxillus_involutus_cds.fna,paxillus_involutus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827475.1/download?include_annotation_type=CDS_FASTA"" --output paxillus_involutus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827475.1/download?include_annotation_type=GENOME_FASTA"" --output paxillus_involutus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000827475.1/download?include_annotation_type=PROT_FASTA"" --output paxillus_involutus_prot_download.zip",NCBI
allomyces_macrogynus,allomyces_macrogynus_genomic.fna,allomyces_macrogynus_cds.fna,allomyces_macrogynus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000151295.1/download?include_annotation_type=CDS_FASTA"" --output allomyces_macrogynus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000151295.1/download?include_annotation_type=GENOME_FASTA"" --output allomyces_macrogynus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_000151295.1/download?include_annotation_type=PROT_FASTA"" --output allomyces_macrogynus_prot_download.zip",NCBI
uncinocarpus_reesii,uncinocarpus_reesii_genomic.fna,uncinocarpus_reesii_cds.fna,uncinocarpus_reesii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000003515.1/download?include_annotation_type=CDS_FASTA"" --output uncinocarpus_reesii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000003515.1/download?include_annotation_type=GENOME_FASTA"" --output uncinocarpus_reesii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000003515.1/download?include_annotation_type=PROT_FASTA"" --output uncinocarpus_reesii_prot_download.zip",NCBI
lodderomyces_elongisporus,lodderomyces_elongisporus_genomic.fna,lodderomyces_elongisporus_cds.fna,lodderomyces_elongisporus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149685.1/download?include_annotation_type=CDS_FASTA"" --output lodderomyces_elongisporus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149685.1/download?include_annotation_type=GENOME_FASTA"" --output lodderomyces_elongisporus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149685.1/download?include_annotation_type=PROT_FASTA"" --output lodderomyces_elongisporus_prot_download.zip",NCBI
chaetomium_globosum,chaetomium_globosum_genomic.fna,chaetomium_globosum_cds.fna,chaetomium_globosum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143365.1/download?include_annotation_type=CDS_FASTA"" --output chaetomium_globosum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143365.1/download?include_annotation_type=GENOME_FASTA"" --output chaetomium_globosum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000143365.1/download?include_annotation_type=PROT_FASTA"" --output chaetomium_globosum_prot_download.zip",NCBI
meyerozyma_guilliermondii,meyerozyma_guilliermondii_genomic.fna,meyerozyma_guilliermondii_cds.fna,meyerozyma_guilliermondii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149425.1/download?include_annotation_type=CDS_FASTA"" --output meyerozyma_guilliermondii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149425.1/download?include_annotation_type=GENOME_FASTA"" --output meyerozyma_guilliermondii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000149425.1/download?include_annotation_type=PROT_FASTA"" --output meyerozyma_guilliermondii_prot_download.zip",NCBI
candida_tropicalis,candida_tropicalis_genomic.fna,candida_tropicalis_cds.fna,candida_tropicalis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000006335.3/download?include_annotation_type=CDS_FASTA"" --output candida_tropicalis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000006335.3/download?include_annotation_type=GENOME_FASTA"" --output candida_tropicalis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000006335.3/download?include_annotation_type=PROT_FASTA"" --output candida_tropicalis_prot_download.zip",NCBI
lachancea_thermotolerans,lachancea_thermotolerans_genomic.fna,lachancea_thermotolerans_cds.fna,lachancea_thermotolerans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000142805.1/download?include_annotation_type=CDS_FASTA"" --output lachancea_thermotolerans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000142805.1/download?include_annotation_type=GENOME_FASTA"" --output lachancea_thermotolerans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000142805.1/download?include_annotation_type=PROT_FASTA"" --output lachancea_thermotolerans_prot_download.zip",NCBI
nakaseomyces_glabratus,nakaseomyces_glabratus_genomic.fna,nakaseomyces_glabratus_cds.fna,nakaseomyces_glabratus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002545.3/download?include_annotation_type=CDS_FASTA"" --output nakaseomyces_glabratus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002545.3/download?include_annotation_type=GENOME_FASTA"" --output nakaseomyces_glabratus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000002545.3/download?include_annotation_type=PROT_FASTA"" --output nakaseomyces_glabratus_prot_download.zip",NCBI
ustilago_maydis,ustilago_maydis_genomic.fna,ustilago_maydis_cds.fna,ustilago_maydis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000328475.2/download?include_annotation_type=CDS_FASTA"" --output ustilago_maydis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000328475.2/download?include_annotation_type=GENOME_FASTA"" --output ustilago_maydis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000328475.2/download?include_annotation_type=PROT_FASTA"" --output ustilago_maydis_prot_download.zip",NCBI
saccharomyces_paradoxus,saccharomyces_paradoxus_genomic.fna,saccharomyces_paradoxus_cds.fna,saccharomyces_paradoxus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_002079055.1/download?include_annotation_type=CDS_FASTA"" --output saccharomyces_paradoxus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_002079055.1/download?include_annotation_type=GENOME_FASTA"" --output saccharomyces_paradoxus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_002079055.1/download?include_annotation_type=PROT_FASTA"" --output saccharomyces_paradoxus_prot_download.zip",NCBI
saccharomyces_mikatae,saccharomyces_mikatae_genomic.fna,saccharomyces_mikatae_cds.fna,saccharomyces_mikatae,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_947241705.1/download?include_annotation_type=CDS_FASTA"" --output saccharomyces_mikatae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_947241705.1/download?include_annotation_type=GENOME_FASTA"" --output saccharomyces_mikatae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_947241705.1/download?include_annotation_type=PROT_FASTA"" --output saccharomyces_mikatae_prot_download.zip",NCBI
fusarium_graminearum,fusarium_graminearum_genomic.fna,fusarium_graminearum_cds.fna,fusarium_graminearum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000240135.3/download?include_annotation_type=CDS_FASTA"" --output fusarium_graminearum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000240135.3/download?include_annotation_type=GENOME_FASTA"" --output fusarium_graminearum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000240135.3/download?include_annotation_type=PROT_FASTA"" --output fusarium_graminearum_prot_download.zip",NCBI
neurospora_crassa,neurospora_crassa_genomic.fna,neurospora_crassa_cds.fna,neurospora_crassa,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000182925.2/download?include_annotation_type=CDS_FASTA"" --output neurospora_crassa_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000182925.2/download?include_annotation_type=GENOME_FASTA"" --output neurospora_crassa_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000182925.2/download?include_annotation_type=PROT_FASTA"" --output neurospora_crassa_prot_download.zip",NCBI
aspergillus_nidulans,aspergillus_nidulans_genomic.fna,aspergillus_nidulans_cds.fna,aspergillus_nidulans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000011425.1/download?include_annotation_type=CDS_FASTA"" --output aspergillus_nidulans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000011425.1/download?include_annotation_type=GENOME_FASTA"" --output aspergillus_nidulans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000011425.1/download?include_annotation_type=PROT_FASTA"" --output aspergillus_nidulans_prot_download.zip",NCBI
cyphobasidiales_sp,cyphobasidiales_sp_tagirdzhanova_0007_genomic.fna,cyphobasidiales_sp_tagirdzhanova_0007_cds.fna,cyphobasidiales_sp_tagirdzhanova_0007,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_904855205.1/download?include_annotation_type=CDS_FASTA"" --output cyphobasidiales_sp_tagirdzhanova_0007_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_904855205.1/download?include_annotation_type=GENOME_FASTA"" --output cyphobasidiales_sp_tagirdzhanova_0007_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_904855205.1/download?include_annotation_type=PROT_FASTA"" --output cyphobasidiales_sp_tagirdzhanova_0007_prot_download.zip",NCBI
cercophora_samala,cercophora_samala_genomic.fna,cercophora_samala_cds.fna,cercophora_samala,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_030512305.1/download?include_annotation_type=CDS_FASTA"" --output cercophora_samala_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_030512305.1/download?include_annotation_type=GENOME_FASTA"" --output cercophora_samala_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_030512305.1/download?include_annotation_type=PROT_FASTA"" --output cercophora_samala_prot_download.zip",NCBI
lasiodiplodia_hormozganensis,lasiodiplodia_hormozganensis_genomic.fna,lasiodiplodia_hormozganensis_cds.fna,lasiodiplodia_hormozganensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_030512325.1/download?include_annotation_type=CDS_FASTA"" --output lasiodiplodia_hormozganensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_030512325.1/download?include_annotation_type=GENOME_FASTA"" --output lasiodiplodia_hormozganensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_030512325.1/download?include_annotation_type=PROT_FASTA"" --output lasiodiplodia_hormozganensis_prot_download.zip",NCBI
