species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
crepidotus_variabilis,crepidotus_variabilis_genomic.fna,crepidotus_variabilis_cds_from_gff.fna,crepidotus_variabilis.gff,crepidotus_variabilis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015657495.1/download?include_annotation_type=CDS_FASTA"" --output crepidotus_variabilis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015657495.1/download?include_annotation_type=GENOME_FASTA"" --output crepidotus_variabilis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015657495.1/download?include_annotation_type=PROT_FASTA"" --output crepidotus_variabilis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015657495.1/download?include_annotation_type=GENOME_GFF"" --output crepidotus_variabilis_gff_download.zip",NCBI,
lepista_nuda,lepista_nuda_genomic.fna,lepista_nuda_cds_from_gff.fna,lepista_nuda.gff,lepista_nuda,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015584075.1/download?include_annotation_type=CDS_FASTA"" --output lepista_nuda_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015584075.1/download?include_annotation_type=GENOME_FASTA"" --output lepista_nuda_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015584075.1/download?include_annotation_type=PROT_FASTA"" --output lepista_nuda_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015584075.1/download?include_annotation_type=GENOME_GFF"" --output lepista_nuda_gff_download.zip",NCBI,
entomortierella_beljakovae,entomortierella_beljakovae_genomic.fna,entomortierella_beljakovae_cds_from_gff.fna,entomortierella_beljakovae.gff,entomortierella_beljakovae,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679585.1/download?include_annotation_type=CDS_FASTA"" --output entomortierella_beljakovae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679585.1/download?include_annotation_type=GENOME_FASTA"" --output entomortierella_beljakovae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679585.1/download?include_annotation_type=PROT_FASTA"" --output entomortierella_beljakovae_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679585.1/download?include_annotation_type=GENOME_GFF"" --output entomortierella_beljakovae_gff_download.zip",NCBI,
podila_epigama,podila_epigama_genomic.fna,podila_epigama_cds_from_gff.fna,podila_epigama.gff,podila_epigama,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679605.1/download?include_annotation_type=CDS_FASTA"" --output podila_epigama_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679605.1/download?include_annotation_type=GENOME_FASTA"" --output podila_epigama_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679605.1/download?include_annotation_type=PROT_FASTA"" --output podila_epigama_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679605.1/download?include_annotation_type=GENOME_GFF"" --output podila_epigama_gff_download.zip",NCBI,
podila_minutissima,podila_minutissima_genomic.fna,podila_minutissima_cds_from_gff.fna,podila_minutissima.gff,podila_minutissima,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098005.1/download?include_annotation_type=CDS_FASTA"" --output podila_minutissima_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098005.1/download?include_annotation_type=GENOME_FASTA"" --output podila_minutissima_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098005.1/download?include_annotation_type=PROT_FASTA"" --output podila_minutissima_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098005.1/download?include_annotation_type=GENOME_GFF"" --output podila_minutissima_gff_download.zip",NCBI,
podila_horticola,podila_horticola_genomic.fna,podila_horticola_cds_from_gff.fna,podila_horticola.gff,podila_horticola,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679535.1/download?include_annotation_type=CDS_FASTA"" --output podila_horticola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679535.1/download?include_annotation_type=GENOME_FASTA"" --output podila_horticola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679535.1/download?include_annotation_type=PROT_FASTA"" --output podila_horticola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015679535.1/download?include_annotation_type=GENOME_GFF"" --output podila_horticola_gff_download.zip",NCBI,
gyrodon_lividus,gyrodon_lividus_genomic.fna,gyrodon_lividus_cds_from_gff.fna,gyrodon_lividus.gff,gyrodon_lividus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904945.1/download?include_annotation_type=CDS_FASTA"" --output gyrodon_lividus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904945.1/download?include_annotation_type=GENOME_FASTA"" --output gyrodon_lividus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904945.1/download?include_annotation_type=PROT_FASTA"" --output gyrodon_lividus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904945.1/download?include_annotation_type=GENOME_GFF"" --output gyrodon_lividus_gff_download.zip",NCBI,
haplosporangium_sp,haplosporangium_sp_z_27_genomic.fna,haplosporangium_sp_z_27_cds_from_gff.fna,haplosporangium_sp_z_27.gff,haplosporangium_sp_z_27,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015529795.1/download?include_annotation_type=CDS_FASTA"" --output haplosporangium_sp_z_27_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015529795.1/download?include_annotation_type=GENOME_FASTA"" --output haplosporangium_sp_z_27_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015529795.1/download?include_annotation_type=PROT_FASTA"" --output haplosporangium_sp_z_27_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015529795.1/download?include_annotation_type=GENOME_GFF"" --output haplosporangium_sp_z_27_gff_download.zip",NCBI,
haplosporangium_bisporale,haplosporangium_bisporale_genomic.fna,haplosporangium_bisporale_cds_from_gff.fna,haplosporangium_bisporale.gff,haplosporangium_bisporale,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500155.1/download?include_annotation_type=CDS_FASTA"" --output haplosporangium_bisporale_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500155.1/download?include_annotation_type=GENOME_FASTA"" --output haplosporangium_bisporale_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500155.1/download?include_annotation_type=PROT_FASTA"" --output haplosporangium_bisporale_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500155.1/download?include_annotation_type=GENOME_GFF"" --output haplosporangium_bisporale_gff_download.zip",NCBI,
actinomortierella_ambigua,actinomortierella_ambigua_genomic.fna,actinomortierella_ambigua_cds_from_gff.fna,actinomortierella_ambigua.gff,actinomortierella_ambigua,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098155.1/download?include_annotation_type=CDS_FASTA"" --output actinomortierella_ambigua_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098155.1/download?include_annotation_type=GENOME_FASTA"" --output actinomortierella_ambigua_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098155.1/download?include_annotation_type=PROT_FASTA"" --output actinomortierella_ambigua_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_016098155.1/download?include_annotation_type=GENOME_GFF"" --output actinomortierella_ambigua_gff_download.zip",NCBI,
paxillus_ammoniavirescens,paxillus_ammoniavirescens_genomic.fna,paxillus_ammoniavirescens_cds_from_gff.fna,paxillus_ammoniavirescens.gff,paxillus_ammoniavirescens,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904835.1/download?include_annotation_type=CDS_FASTA"" --output paxillus_ammoniavirescens_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904835.1/download?include_annotation_type=GENOME_FASTA"" --output paxillus_ammoniavirescens_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904835.1/download?include_annotation_type=PROT_FASTA"" --output paxillus_ammoniavirescens_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904835.1/download?include_annotation_type=GENOME_GFF"" --output paxillus_ammoniavirescens_gff_download.zip",NCBI,
dissophora_ornata,dissophora_ornata_genomic.fna,dissophora_ornata_cds_from_gff.fna,dissophora_ornata.gff,dissophora_ornata,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_025201705.1/download?include_annotation_type=CDS_FASTA"" --output dissophora_ornata_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_025201705.1/download?include_annotation_type=GENOME_FASTA"" --output dissophora_ornata_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_025201705.1/download?include_annotation_type=PROT_FASTA"" --output dissophora_ornata_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_025201705.1/download?include_annotation_type=GENOME_GFF"" --output dissophora_ornata_gff_download.zip",NCBI,
entomortierella_lignicola,entomortierella_lignicola_genomic.fna,entomortierella_lignicola_cds_from_gff.fna,entomortierella_lignicola.gff,entomortierella_lignicola,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500005.1/download?include_annotation_type=CDS_FASTA"" --output entomortierella_lignicola_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500005.1/download?include_annotation_type=GENOME_FASTA"" --output entomortierella_lignicola_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500005.1/download?include_annotation_type=PROT_FASTA"" --output entomortierella_lignicola_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015500005.1/download?include_annotation_type=GENOME_GFF"" --output entomortierella_lignicola_gff_download.zip",NCBI,
haplosporangium_gracile,haplosporangium_gracile_genomic.fna,haplosporangium_gracile_cds_from_gff.fna,haplosporangium_gracile.gff,haplosporangium_gracile,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015499985.1/download?include_annotation_type=CDS_FASTA"" --output haplosporangium_gracile_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015499985.1/download?include_annotation_type=GENOME_FASTA"" --output haplosporangium_gracile_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015499985.1/download?include_annotation_type=PROT_FASTA"" --output haplosporangium_gracile_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015499985.1/download?include_annotation_type=GENOME_GFF"" --output haplosporangium_gracile_gff_download.zip",NCBI,
acephala_macrosclerotiorum,acephala_macrosclerotiorum_genomic.fna,acephala_macrosclerotiorum_cds_from_gff.fna,acephala_macrosclerotiorum.gff,acephala_macrosclerotiorum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904845.1/download?include_annotation_type=CDS_FASTA"" --output acephala_macrosclerotiorum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904845.1/download?include_annotation_type=GENOME_FASTA"" --output acephala_macrosclerotiorum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904845.1/download?include_annotation_type=PROT_FASTA"" --output acephala_macrosclerotiorum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_014904845.1/download?include_annotation_type=GENOME_GFF"" --output acephala_macrosclerotiorum_gff_download.zip",NCBI,
phlegmacium_glaucopus,phlegmacium_glaucopus_genomic.fna,phlegmacium_glaucopus_cds_from_gff.fna,phlegmacium_glaucopus.gff,phlegmacium_glaucopus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039465.1/download?include_annotation_type=CDS_FASTA"" --output phlegmacium_glaucopus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039465.1/download?include_annotation_type=GENOME_FASTA"" --output phlegmacium_glaucopus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039465.1/download?include_annotation_type=PROT_FASTA"" --output phlegmacium_glaucopus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039465.1/download?include_annotation_type=GENOME_GFF"" --output phlegmacium_glaucopus_gff_download.zip",NCBI,
ramaria_rubella,ramaria_rubella_genomic.fna,ramaria_rubella_cds_from_gff.fna,ramaria_rubella.gff,ramaria_rubella,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039355.1/download?include_annotation_type=CDS_FASTA"" --output ramaria_rubella_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039355.1/download?include_annotation_type=GENOME_FASTA"" --output ramaria_rubella_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039355.1/download?include_annotation_type=PROT_FASTA"" --output ramaria_rubella_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039355.1/download?include_annotation_type=GENOME_GFF"" --output ramaria_rubella_gff_download.zip",NCBI,
clavulina_sp,clavulina_sp_pmi_390_genomic.fna,clavulina_sp_pmi_390_cds_from_gff.fna,clavulina_sp_pmi_390.gff,clavulina_sp_pmi_390,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039315.1/download?include_annotation_type=CDS_FASTA"" --output clavulina_sp_pmi_390_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039315.1/download?include_annotation_type=GENOME_FASTA"" --output clavulina_sp_pmi_390_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039315.1/download?include_annotation_type=PROT_FASTA"" --output clavulina_sp_pmi_390_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015039315.1/download?include_annotation_type=GENOME_GFF"" --output clavulina_sp_pmi_390_gff_download.zip",NCBI,
mortierella_antarctica,mortierella_antarctica_genomic.fna,mortierella_antarctica_cds_from_gff.fna,mortierella_antarctica.gff,mortierella_antarctica,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015849325.1/download?include_annotation_type=CDS_FASTA"" --output mortierella_antarctica_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015849325.1/download?include_annotation_type=GENOME_FASTA"" --output mortierella_antarctica_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015849325.1/download?include_annotation_type=PROT_FASTA"" --output mortierella_antarctica_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_015849325.1/download?include_annotation_type=GENOME_GFF"" --output mortierella_antarctica_gff_download.zip",NCBI,
